"species","owner","country_of_origin","farm_name","mill","company","region","producer","grading_date","owner_1","variety","processing_method","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","cupper_points","total_cup_points","moisture","category_one_defects","quakers","color","category_two_defects","altitude_low_meters","altitude_high_meters","altitude_mean_meters"
"Arabica","ernesto rodriguez luna","Mexico","finca teocelo","monte blanco","finca teocelo","veracruz","ERNESTO RODRIGUEZ LUNA",2012-08-01,"ERNESTO RODRIGUEZ LUNA","Mundo Novo","Washed / Wet",7.75,7.58,7.58,7.58,7.5,7.58,10,10,10,7.67,83.25,0.13,0,0,"Green",7,NA,NA,NA
"Arabica","modesto landeros flores","Mexico","mata larga","finca mata larga","","fortín de las flores","MODESTO LANDEROS FLORES",2012-07-11,"MODESTO LANDEROS FLORES","Caturra","Washed / Wet",7.75,7.75,7.42,7.92,7.33,7.5,10,10,10,7.58,83.25,0.12,0,0,"Blue-Green",0,1000,1000,1000
"Arabica","juan luis alvarado romero","Guatemala","agropecuaria quiagral","beneficio ixchel","unex guatemala, s.a.","oriente","AGROPECUARIA QUIAGRAL",2012-07-09,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.83,7.58,7.08,7.83,7.42,8.08,10,10,10,7.42,83.25,0.11,0,0,"Green",9,1310.64,1310.64,1310.64
"Arabica","nucoffee","Brazil","água limpa","","nucoffee","grama valley","Eliane de Andrade Cyrino Noqueira",2012-02-23,"NUCOFFEE","Yellow Bourbon","Semi-washed / Semi-pulped",7.75,7.67,7.5,7.58,7.58,7.58,10,10,10,7.58,83.25,0.11,0,0,"Blue-Green",1,1200,1200,1200
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora boananza","exportadora de cafe condor s.a","huila","",2012-02-22,"Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.67,7.58,7.58,7.42,7.83,7.58,10,10,10,7.58,83.25,0.12,0,0,"Green",1,175,175,175
"Arabica","racafe & cia s.c.a","Colombia","","","c.i.racafe & cia s.c.a","la plata","La Plata",2012-02-09,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.67,7.67,7.5,7.5,7.58,7.67,10,10,10,7.67,83.25,0.11,0,0,"Green",0,1600,1950,1775
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindioa","","huila","",2011-06-14,"Exportadora de Cafe Condor S.A","","",7.92,7.75,7.25,7.42,7.83,7.58,10,10,10,7.5,83.25,0.08,0,0,"",0,1600,1800,1700
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindioa","","cauca","",2011-02-22,"Exportadora de Cafe Condor S.A","","",8,7.67,7.67,7.25,7.67,7.5,10,10,10,7.5,83.25,0.13,0,0,"",1,1880,1880,1880
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindio","","cundinamarca","Exportadora de Café Cóndor S.A",2011-01-17,"Exportadora de Cafe Condor S.A","","",7.92,7.75,7.5,7.42,7.42,7.67,10,10,10,7.58,83.25,0.04,0,0,"",1,1800,1800,1800
"Arabica","ipanema coffees","Brazil","fazenda capoeirnha","dry mill","ipanema coffees","south of minas","Ipanema Agricola S.A",2017-10-20,"Ipanema Coffees","Bourbon","Natural / Dry",7.67,7.42,7.5,7.58,7.67,7.58,10,10,10,7.75,83.17,0.11,0,0,"Green",4,890,890,890
"Arabica","juan luis alvarado romero","Guatemala","beneficio el torreon","beneficio ixchel","unex guatemala, s.a.","oriente","AGROINDUSTRIAS CAFETALERAS",2017-08-24,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.58,7.58,7.33,7.67,7.75,7.58,10,10,10,7.67,83.17,0.1,0,0,"Green",1,1901,1901,1901
"Arabica","taylor winch (t) ltd","Tanzania, United Republic Of","mamsera","rafiki (coffee) limited","volcafe/taylorwinch tanzania ltd","moshi","Mamsera",2017-06-20,"Taylor Winch (T) Ltd","Bourbon","Washed / Wet",7.67,7.58,7.42,7.67,7.67,7.58,10,10,10,7.58,83.17,0.12,0,0,"Green",3,168,168,168
"Arabica","andrea bernal","Peru","","procesadora del sur sa","prodlesur sa","","",2017-06-16,"ANDREA BERNAL","","",7.92,7.5,7.5,7.58,7.67,7.5,10,10,10,7.5,83.17,0.11,0,1,"Green",0,NA,NA,NA
"Arabica","sunvirtue co., ltd.","Vietnam","apollo estate","yes","sunvirtue co., ltd.","dala","Yeh, Li Chuan",2017-05-08,"Sunvirtue Co., Ltd.","Catimor","Natural / Dry",7.58,7.42,7.08,7.33,7.58,8.58,10,10,10,7.58,83.17,0.07,0,0,"None",0,1550,1550,1550
"Arabica","juan luis alvarado romero","Guatemala","finca medina","beneficio siembras vision (154)","siembras vision, s.a.","antigua","FINCA MEDINA",2016-05-23,"Juan Luis Alvarado Romero","Caturra","Washed / Wet",7.67,7.75,7.42,7.75,7.58,7.5,10,10,10,7.5,83.17,0.11,2,2,"Green",3,1500,1500,1500
"Arabica","cadexsa","Honduras","bethel","dry mill","cadexsa","marcala","JOSE OMAR ACOSTA",2016-05-02,"CADEXSA","Catuai","Washed / Wet",7.67,7.67,7.5,7.67,7.5,7.67,10,10,10,7.5,83.17,0.11,0,1,"Blue-Green",1,1450,1450,1450
"Arabica","yunnan coffee exchange","China","chen lin","mojiang jinggong estate speciality development co.ltd mill","yunnan coffee exchange","yunnan","Mojiang Jinggong Estate Speciality Development Co.Ltd",2016-04-06,"Yunnan Coffee Exchange","Catimor","Washed / Wet",7.5,7.67,7.33,7.67,7.67,7.67,10,10,10,7.67,83.17,0.11,0,0,"Green",0,1200,1200,1200
"Arabica","yunnan coffee exchange","China","yunnan success trade co.ltd","yunnan success trade co.ltd mill","yunnan coffee exchange","dehong prefecture","Yunnan Success Trade Co.Ltd",2016-04-05,"Yunnan Coffee Exchange","Catimor","Washed / Wet",7.67,7.67,7.5,7.67,7.42,7.58,10,10,10,7.67,83.17,0.1,0,0,"Green",3,1600,1600,1600
"Arabica","consejo salvadoreño del café","El Salvador","agua caliente","agua caliente","consejo salvadoreño del café","apaneca","Ecom Agroindustrial Corp. Ltd.",2016-03-29,"Consejo Salvadoreño del Café","Bourbon","Washed / Wet",7.5,7.5,7.33,7.67,8,7.67,10,10,10,7.5,83.17,0,0,0,"Green",0,1350,1350,1350
"Arabica","juan luis alvarado romero","Guatemala","finca medina","beneficio siembras vision (154)","siembras vision, s.a.","antigua","FINCA MEDINA",2015-10-29,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.75,7.5,7.83,7.58,7.5,10,10,10,7.5,83.17,0.11,0,0,"Green",1,1500,1500,1500
"Arabica","juan luis alvarado romero","Guatemala","la esperanza, margarita nuyes","beneficio ixchel","unex guatemala, s.a.","oriente","PAPATURRO",2015-09-29,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.92,7.67,7.42,7.75,7.5,7.5,10,10,10,7.42,83.17,0.12,0,0,"Green",3,1400,1900,1650
"Arabica","taylor winch (coffee) ltd.","Kenya","","","taylor winch (coffee) ltd","kenya","",2015-07-03,"Taylor Winch (Coffee) Ltd.","SL28","Washed / Wet",7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,0.1,0,0,"Bluish-Green",1,1,500,250.5
"Arabica","doi tung development project","Thailand","","","doi tung development project","thailand","Doi Tung Development Project",2015-06-09,"Doi Tung Development Project","","Washed / Wet",7.67,7.58,7.58,7.75,7.42,7.67,10,10,10,7.5,83.17,0.12,0,0,"Bluish-Green",0,800,800,800
"Arabica","tutunze kahawa ltd","Tanzania, United Republic Of","myanganyanga","tutunze kahawa ltd","tutunze kahawa ltd","mbinga","Tutunze Kahawa Ltd",2014-12-12,"Tutunze Kahawa Ltd","Other","Washed / Wet",7.58,7.67,7.67,7.58,7.42,7.58,10,10,10,7.67,83.17,0.13,0,0,"Bluish-Green",6,1653,1653,1653
"Arabica","racafe & cia s.c.a","Colombia","","","racafe & cia s.c.a","huila","La Plata",2014-11-05,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.58,7.5,7.5,7.67,7.5,7.67,10,10,10,7.75,83.17,0,0,0,"",4,1600,1950,1775
"Arabica","kabum trading company","Uganda","kaptanya","gumutindo","kabum trading company","eastern","Kabum Trading Company",2014-10-28,"Kabum Trading company","SL14","Washed / Wet",8,7.67,7.5,7.42,7.33,7.58,10,10,10,7.67,83.17,0.1,0,0,"Bluish-Green",0,1800,1800,1800
"Arabica","cafe politico","Colombia","unkown","unkown","green mountain coffee","","unkown",2014-08-25,"Cafe Politico","","Washed / Wet",7.58,7.75,7.5,7.58,7.58,7.58,10,10,10,7.58,83.17,0.11,10,0,"Green",3,NA,NA,NA
"Arabica","mayra yessenia torres","Honduras","el cerron","rio hamaca","olam honduras, s.a.","san marcos","Nelson Melgar Melgar",2014-04-12,"Mayra Yessenia Torres","Catuai","Natural / Dry",7.5,7.5,7.5,7.67,7.67,7.67,10,10,10,7.67,83.17,0.1,0,0,"Green",5,1450,1450,1450
"Arabica","los hicaques","Honduras","los hicaques","cigrah sps","cigrah","comayagua","Reynerio Zepeda",2014-04-08,"","Caturra","Natural / Dry",7.67,7.67,7.5,7.67,7.5,7.67,10,10,10,7.5,83.17,0.11,0,0,"Green",3,1350,1350,1350
"Arabica","juan luis alvarado romero","Guatemala","nueva granada","beneficio nueva granada","agricola nueva granada, s.a.","san marcos","AGRICOLA NUEVA GRANADA, S.A.",2014-03-27,"Juan Luis Alvarado Romero","Catuai","Washed / Wet",7.33,7.83,7.17,8.17,7.33,7.67,10,10,10,7.67,83.17,0.09,0,0,"Green",1,1524,1524,1524
"Arabica","eileen koyanagi","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2014-02-07,"Eileen Koyanagi","Hawaiian Kona","Natural / Dry",7.5,7.5,7.58,7.42,7.92,7.67,10,10,10,7.58,83.17,0.11,0,0,"Bluish-Green",0,NA,NA,NA
"Arabica","balam hinyula","Tanzania, United Republic Of","","rafiki (coffee) limited","taylor winch (t) ltd","kilimanjaro","",2014-01-31,"Balam Hinyula","Bourbon","Washed / Wet",7.58,7.5,7.58,7.75,7.58,7.58,10,10,10,7.58,83.17,0.12,0,0,"Green",1,1800,1800,1800
"Arabica","juan luis alvarado romero","Guatemala","finca el morito","beneficio ixchel","unex guatemala, s.a.","oriente","ROBERTO MONTERROSO",2013-04-26,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.67,7.83,7.33,7.67,7.5,7.67,10,10,10,7.5,83.17,0.11,0,0,"Green",2,1310.64,1310.64,1310.64
"Arabica","nestor mendez gomez","Mexico","santa cecilia","angel albino corzo, chiapas","cesmach s.c.","chiapas","MARGARITO ROBLERO VAZQUEZ",2013-03-29,"NESTOR MENDEZ GOMEZ","Typica","Washed / Wet",7.75,7.58,7.58,7.58,7.5,7.42,10,10,10,7.75,83.17,0.11,0,0,"Green",2,1500,1500,1500
"Arabica","saul m. hernandez ramirez","Mexico","tlapacoya","el chipoco, municipio de tlanchinol","","tlanchinol, hidalgo","AMADOR HERNANDEZ DIONICIO",2012-09-27,"SAUL M. HERNANDEZ RAMIREZ","Typica","Washed / Wet",7.75,7.67,7.58,7.5,7.42,7.58,10,10,10,7.67,83.17,0.12,3,0,"None",8,532,532,532
"Arabica","saul m. hernandez ramirez","Mexico","la loma","el pedregal","","san bartolo tutotepec","TREJO VELASCO, ROMAN",2012-09-27,"SAUL M. HERNANDEZ RAMIREZ","Pacamara","Washed / Wet",7.58,7.75,7.42,7.67,7.5,7.58,10,10,10,7.67,83.17,0.14,0,0,"None",10,1089,1089,1089
"Arabica","racafe & cia s.c.a","Colombia","","","c.i.racafe & cia s.c.a","huila","LA PLATA",2012-08-31,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.67,7.5,7.5,7.5,7.58,8.17,10,10,10,7.25,83.17,0.11,1,0,"Green",2,1600,1950,1775
"Arabica","fernando mendoza aparicio","Mexico","el mirador","el mirador","","san isidro","FERNANDO MENDOZA APARICIO",2012-07-11,"FERNANDO MENDOZA APARICIO","Typica","Washed / Wet",7.75,7.5,7.42,7.75,7.58,7.58,10,10,10,7.58,83.17,0.13,0,0,"Green",5,700,700,700
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindioa","exportadora de cafe condor s.a","huila","",2012-06-08,"Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.58,7.67,7.5,7.58,7.67,7.67,10,10,10,7.5,83.17,0.11,0,0,"Blue-Green",0,1750,1750,1750
"Arabica","alfredo bojalil","Mexico","finca nueva linda","agroindustrias unidas de mexico","ecomtrading","la concordia","OCTAVIO MOGUEL FARRERA",2012-06-06,"ALFREDO BOJALIL","Typica","Washed / Wet",7.5,7.75,7.58,7.58,7.67,7.5,10,10,10,7.58,83.17,0.11,0,0,"",5,1380,1380,1380
"Arabica","nucoffee","Brazil","campo das flores","","nucoffee","south of minas","Giovane Senna Bonacorssi",2012-03-19,"NUCOFFEE","Mundo Novo","Natural / Dry",7.75,7.67,7.58,7.5,7.58,7.58,10,10,10,7.5,83.17,0.12,0,0,"Green",1,1000,1000,1000
"Arabica","nucoffee","Brazil","são francisco da serra","","nucoffee","mogiana","Maria Aparecida Ferreira Azevedo",2012-02-17,"NUCOFFEE","Mundo Novo","Natural / Dry",7.92,7.58,7.5,7.58,7.42,7.5,10,10,10,7.67,83.17,0.11,0,0,"Green",4,950,950,950
"Arabica","felipe isaza","Guatemala","conquista / morito","beneficio ixchel","coffee resources inc.","oriente","Conquista / Morito",2012-02-01,"Felipe Isaza","Bourbon","Washed / Wet",7.75,7.5,7.67,7.5,7.92,8,10,10,9.33,7.5,83.17,0,0,0,"Green",10,1402.08,1402.08,1402.08
"Arabica","nucoffee","Brazil","fazenda do lobo","","nucoffee","south of minas","Andrea Galvão Noqueira",2011-12-03,"NUCOFFEE","Mundo Novo","Semi-washed / Semi-pulped",7.75,7.5,7.58,7.5,7.75,7.5,10,10,10,7.58,83.17,0.12,0,0,"Blue-Green",3,1000,1000,1000
"Arabica","nucoffee","Brazil","olhos d'agua","","","south of minas","Mario Dornelles Alvarenga",2011-10-28,"NUCOFFEE","","",7.58,7.75,7.67,7.5,7.67,7.58,10,10,10,7.42,83.17,0.02,0,0,"",2,900,900,900
"Arabica","the coffee source inc.","El Salvador","several","la majada cooperative","","santa ana","Several",2011-08-23,"The Coffee Source Inc.","","",7.42,7.83,8.17,8.08,7.17,7.58,10,9.33,10,7.58,83.17,0.14,0,0,"",3,1200,1200,1200
"Arabica","ethiopia commodity exchange","Ethiopia","tega and tula special coffee farm","","","limu","Tega and Tula Special Coffee Farm",2010-06-16,"Ethiopia Commodity Exchange","","",7.75,8,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,0.01,0,0,"",0,1850,1850,1850
"Arabica","carcafe ltda ci","Colombia","","bogota","carcafe ltda","cundinamarca","Orlando Moreno / Willson Sanchez",2017-02-20,"CARCAFE LTDA CI","Caturra","Washed / Wet",7.58,7.67,7.33,7.67,7.75,7.58,10,10,10,7.5,83.08,0,0,1,"Green",4,1799,1799,1799
"Arabica","racafe & cia s.c.a","Colombia","","bachue","racafe & cia s.c.a","huila","La Plata",2017-01-10,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.75,7.5,7.5,7.42,8,7.75,10,10,10,7.17,83.08,0,1,2,"Green",5,NA,NA,NA
"Arabica","ipanema coffees","Brazil","capoeirinha","dry mill","ipanema coffees","south of minas","Ipanema Agricola",2016-04-25,"Ipanema Coffees","Yellow Bourbon","Pulped natural / honey",7.58,7.58,7.58,7.5,7.67,7.58,10,10,10,7.58,83.08,0.11,0,2,"Bluish-Green",2,905,905,905
"Arabica","ipanema coffees","Brazil","rio verde","ipanema comercial e exportadora sa","ipanema coffees","south of minas","Ipanema Agrícola SA",2015-10-08,"Ipanema Coffees","Yellow Bourbon","Natural / Dry",7.33,7.67,7.67,7.33,7.75,7.42,10,10,10,7.92,83.08,0,0,0,"Green",3,1,1,1
"Arabica","lin, che-hao krude 林哲豪","Taiwan","kan tou mountain coffee 崁頭山咖啡館","kan tou mountain coffee 崁頭山咖啡館","taiwan coffee laboratory","dongshan dist., tainan city 臺南市東山區","Tseng ju feng / Kuo jun hong 曾如楓 / 郭俊宏",2015-05-19,"Lin, Che-Hao Krude 林哲豪","Typica","Natural / Dry",7.83,7.92,7.5,7.83,7.67,7.25,9.33,10,10,7.75,83.08,0,0,0,"Green",0,700,800,750
"Arabica","bourbon specialty coffees","Brazil","","","bourbon specialty coffees","chapadão de ferro (cerrado mineiro)","",2015-04-20,"BOURBON SPECIALTY COFFEES","Mundo Novo","Natural / Dry",7.42,7.67,7.58,7.5,7.75,7.67,10,10,10,7.5,83.08,0.11,0,0,"Green",13,NA,NA,NA
"Arabica","ipanema coffees","Brazil","rio verde","ipanema coffees","ipanema coffees","south of minas","Ipanema Agrícola SA",2014-10-16,"Ipanema Coffees","Bourbon","Washed / Wet",7.58,7.83,7.67,7.42,7.42,7.5,10,10,10,7.67,83.08,0,0,0,"Green",1,1200,1200,1200
"Arabica","eric thormaehlen","Costa Rica","various","coricafe sa","coricafe s.a.","central valley","VARIOS",2014-07-15,"Eric Thormaehlen","Catuai","Washed / Wet",7.83,7.33,7.5,7.67,7.58,7.67,10,10,10,7.5,83.08,0.1,0,0,"Green",3,1200,1400,1300
"Arabica","eileen koyanagi","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2014-02-19,"Eileen Koyanagi","Hawaiian Kona","Natural / Dry",7.33,7.75,7.58,7.33,7.83,7.67,10,10,10,7.58,83.08,0.12,0,0,"Bluish-Green",8,NA,NA,NA
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","alishan zou zhu yuan 阿里山鄒築園","alishan zou zhu yuan 阿里山鄒築園","blossom valley宸嶧國際","chiayi alishan 嘉義縣阿里山鄉","Fang zheng lun 方政倫",2013-12-26,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Other",7.75,7.75,7.5,7.5,7.5,7.5,10,10,10,7.58,83.08,0.11,0,0,"",0,1300,1300,1300
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2013-03-08,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.83,7.83,7.33,7.17,7.75,7.67,10,10,10,7.5,83.08,0.1,0,0,"Bluish-Green",0,NA,NA,NA
"Arabica","maria luisa del carmen rojas narvaez","Mexico","santa maria","","finca las nubes","santa catarina juquila","MARIA LUISA DEL CARMEN ROJAS NARVAEZ",2012-06-06,"MARIA LUISA DEL CARMEN ROJAS NARVAEZ","Other","Washed / Wet",7.75,7.67,7.42,7.75,7.5,7.5,10,10,10,7.5,83.08,0.1,0,0,"",1,1400,1400,1400
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2012-04-06,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.67,7.58,7.5,7.67,7.92,8,9.33,9.33,10,8.08,83.08,0,1,0,"",4,NA,NA,NA
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","cqi","kona","",2012-02-23,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Washed / Wet",7.33,7.58,7.58,7.92,7.67,7.58,10,10,10,7.42,83.08,0.12,0,0,"Green",0,NA,NA,NA
"Arabica","racafe & cia s.c.a","Colombia","","","","huila","Grupo Monserrate, La Plata",2011-07-29,"Racafe & Cia S.C.A","Caturra","",7.33,7.33,7.33,7.58,7.25,8.08,10,10,10,8.17,83.08,0.01,0,0,"",0,1600,1950,1775
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindioa","","cauca","",2011-02-22,"Exportadora de Cafe Condor S.A","","",7.83,7.75,7.33,7.25,7.42,7.92,10,10,10,7.58,83.08,0.08,1,0,"",3,1880,1880,1880
"Arabica","specialty coffee association of indonesia","Indonesia","lintong nihuta","pt. menacom","","dolok sanggul","PT. MENACOM",2010-11-29,"Specialty Coffee Association of Indonesia","","",7.67,7.58,7.5,7.58,7.67,7.58,10,10,10,7.5,83.08,0,0,0,"",0,1300,1400,1350
"Arabica","chris finch","Guatemala","","","","","",2010-11-11,"Chris Finch","","",7.92,7.67,7.67,7.25,7.83,7.67,9.33,10,10,7.75,83.08,0.02,0,0,"",1,NA,NA,NA
"Arabica","ipanema coffees","Brazil","fazenda capoeirnha","dry mill","ipanema coffees","south of minas","Ipanema Agricola S.A",2017-10-20,"Ipanema Coffees","Bourbon","Natural / Dry",7.58,7.5,7.5,7.75,7.67,7.5,10,10,10,7.5,83,0,0,0,"Green",4,890,890,890
"Arabica","ipanema coffees","Brazil","fazenda capoeirnha","dry mill","ipanema coffees","south of minas","Ipanema Agricola",2016-08-16,"Ipanema Coffees","Bourbon","Natural / Dry",7.5,7.58,7.58,7.67,7.58,7.5,10,10,10,7.58,83,0.11,0,3,"Green",5,894,894,894
"Arabica","ipanema coffees","Brazil","capoeirinha","dry mill","ipanema coffees","south of minas","Ipanema Agricola",2016-08-16,"Ipanema Coffees","Bourbon","Natural / Dry",7.5,7.67,7.58,7.67,7.58,7.42,10,10,10,7.58,83,0.11,0,2,"Bluish-Green",3,872,872,872
"Arabica","ucfa","Uganda","isule farmers group","ibero","ucfa","kasese, mt. rwenzori","Xavier Baluku",2016-07-18,"UCFA","Bourbon","Washed / Wet",7.67,7.58,7.42,7.42,7.83,7.5,10,10,10,7.58,83,0.12,0,0,"Green",6,1473,1473,1473
"Arabica","ucfa","Uganda","ibanda farmers group","ibero","ucfa","kasese, mt. rwenzori","Emmanuel Munaaba",2016-07-18,"UCFA","Bourbon","Natural / Dry",7.67,7.67,7.5,7.58,7.42,7.5,10,10,10,7.67,83,0.12,0,5,"Green",8,1645,1645,1645
"Arabica","carcafe ltda ci","Colombia","","neiva","carcafe ltda","huila","FRANKLIN DUSSAN / HIPOLITO TORRES",2016-02-11,"CARCAFE LTDA CI","","",7.67,7.67,7.33,7.67,7.5,7.58,10,10,10,7.58,83,0.11,0,0,"Green",4,442,442,442
"Arabica","sunvirtue co., ltd.","Vietnam","apollo estate","apollo estate","sunvirtue co., ltd.","vietnam cau dat","Yeh, Li Chuan.",2015-12-28,"Sunvirtue Co., Ltd.","Caturra","Other",7.75,7.67,7.58,7.58,7.42,7.67,9.33,10,10,8,83,0,0,0,"Green",0,1550,1550,1550
"Arabica","juan luis alvarado romero","Guatemala","el chile","la conquista","mercon guatemala s.a.","nuevo oriente","OVIDIO CARDONA",2015-07-08,"Juan Luis Alvarado Romero","Catuai","Washed / Wet",7.67,7.75,7.33,7.92,7.42,7.5,10,10,10,7.42,83,0.11,0,0,"Green",3,1300,1800,1550
"Arabica","juan luis alvarado romero","Guatemala","nueva granada","tradicional","agricola nueva granada, s.a.","el tumbador, san marcos","Agricola Nueva Granada, S. A.",2015-06-05,"Juan Luis Alvarado Romero","Catuai","Washed / Wet",7.75,7.67,7.33,7.75,7.5,7.42,10,10,10,7.58,83,0.11,0,0,"Green",2,1371.6,1371.6,1371.6
"Arabica","juan luis alvarado romero","Guatemala","finca medina","beneficio siembras vision (154)","siembras vision, s.a.","antigua","FINCA MEDINA",2015-04-23,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.83,7.67,7.25,7.67,7.75,7.5,10,10,10,7.33,83,0.11,0,0,"Green",2,1500,1500,1500
"Arabica","irene alves santos","Brazil","fazenda santo antonio","dry","atlantica eportacao e importcao ltda","high mogiana","João Alves Toledo",2015-02-13,"Irene Alves Santos","Catuai","Natural / Dry",7.67,7.67,7.67,7.5,7.42,7.5,10,10,10,7.58,83,0,0,0,"Green",0,900,1100,1000
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","雅慕伊","雅慕伊","宸嶧國際","嘉義阿里山","雅慕伊",2014-11-23,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Washed / Wet",7.92,7.92,7.83,7.58,7.33,7.25,10,10,10,7.17,83,0.08,0,0,"Green",0,1200,1200,1200
"Arabica","star cafe ltd","Uganda","kabeywa county","kucofa farmers group","star cafe ltd","kapchorwa","Kucofa farmers group",2014-06-26,"Star Cafe Ltd","SL14","Washed / Wet",7.83,7.58,7.5,7.5,7.58,7.5,10,10,10,7.5,83,0.12,0,0,"Green",0,1800,1800,1800
"Arabica","german negron","United States (Puerto Rico)","hacienda caracolillo","hacienda alto grande","hacienda alto grande, llc.","yauco region","Hacienda Alto Grande",2014-06-09,"German Negron","Other","Washed / Wet",7.67,7.5,7.67,7.83,7.75,7.83,10,10,9.33,7.42,83,0,0,0,"Bluish-Green",0,853.44,853.44,853.44
"Arabica","juan luis alvarado romero","Guatemala","grupo medina (pequeños productores)","beneficio siembras vision (154)","siembras vision, s.a.","antigua","GRUPO MEDINA",2014-03-07,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.67,7.67,7.42,7.83,7.5,7.5,10,10,10,7.42,83,0.1,1,0,"Green",0,1500,1500,1500
"Arabica","eric thormaehlen","Costa Rica","several","several","coricafe s.a.","central valley","CORICAFE BLEND",2014-02-14,"Eric Thormaehlen","Catuai","Washed / Wet",7.67,7.58,7.5,7.58,7.5,7.5,10,10,10,7.67,83,0.11,0,0,"Green",3,1100,1300,1200
